,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres
871,83,2012-01-20,Haywire,23000000.0,18942396.0,36374700.0,2012,Haywire,Rela.,14400000.0,2012,"[28, 53, 9648]",10.015,tt1506999,93.0,"Action,Drama,Thriller"
872,86,2016-02-26,Eddie the Eagle,23000000.0,15789389.0,45060480.0,2016,Eddie the Eagle,Fox,30400000.0,2016,"[35, 18, 36, 12]",11.483,tt1083452,106.0,"Biography,Comedy,Drama"
873,3,2016-11-18,Nocturnal Animals,22500000.0,10663357.0,32398681.0,2016,Nocturnal Animals,Focus,19600000.0,2016,"[18, 53]",16.19,tt4550098,116.0,"Drama,Thriller"
874,3,2016-11-18,Nocturnal Animals,22500000.0,10663357.0,32398681.0,2016,Nocturnal Animals,Focus,19600000.0,2016,"[18, 53]",16.19,tt4550098,116.0,"Drama,Thriller"
875,4,2015-04-24,The Water Diviner,22500000.0,4200117.0,31054727.0,2015,The Water Diviner,WB,34000000.0,2015,"[10752, 18]",11.479,tt3007512,111.0,"Drama,History,War"
876,11,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,2014,Son of God,Fox,8100000.0,2014,[18],8.289,tt1805411,80.0,Documentary
877,11,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,2014,Son of God,Fox,8100000.0,2014,[18],8.289,tt3210686,138.0,"Biography,Drama,History"
878,13,2014-08-08,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,2014,The Hundred-Foot Journey,BV,34600000.0,2014,[18],8.26,tt2980648,122.0,"Comedy,Drama"
879,17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,2012,Diary of a Wimpy Kid: Dog Days,Fox,28100000.0,2012,"[35, 10751]",11.36,tt2023453,94.0,"Comedy,Family"
880,21,2013-11-22,Delivery Man,22000000.0,30659817.0,70536870.0,2013,Delivery Man,BV,19300000.0,2013,[35],7.9620000000000015,tt2387559,105.0,"Comedy,Drama"
881,22,2016-02-05,"Hail, Caesar!",22000000.0,30080225.0,64160680.0,2016,"Hail, Caesar!",Uni.,33100000.0,2016,"[35, 18, 9648]",12.312,tt0475290,106.0,"Comedy,Drama,Music"
882,27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,2017,Diary of a Wimpy Kid: The Long Haul,Fox,19400000.0,2017,"[35, 10751]",10.839,tt6003368,91.0,"Comedy,Family"
883,29,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,2013,Homefront,ORF,22900000.0,2013,"[28, 53]",14.422,tt2312718,100.0,"Action,Thriller"
884,29,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,2013,Homefront,ORF,22900000.0,2013,"[28, 53]",14.422,tt2558484,111.0,Drama
885,34,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0,2015,The Transporter Refueled,EC,56600000.0,2015,"[53, 28, 80, 9648]",13.428,tt2938956,96.0,"Action,Adventure,Crime"
886,40,2017-11-17,"Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,2017,"Roman J. Israel, Esq.",Sony,1100000.0,2017,[18],12.688,tt6000478,122.0,"Crime,Drama,Thriller"
887,40,2017-11-17,"Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,2017,"Roman J. Israel, Esq.",Sony,1100000.0,2017,[18],12.688,tt6000478,122.0,"Crime,Drama,Thriller"
888,41,2013-12-04,Out of the Furnace,22000000.0,11330849.0,15434375.0,2013,Out of the Furnace,Rela.,4300000.0,2013,"[53, 18, 80]",9.139,tt1206543,116.0,"Crime,Drama,Thriller"
889,44,2017-12-08,Just Getting Started,22000000.0,6069605.0,6756412.0,2017,Just Getting Started,BG,1600000.0,2017,"[28, 35]",8.459,tt5721088,91.0,"Action,Comedy"
890,44,2017-12-08,Just Getting Started,22000000.0,6069605.0,6756412.0,2017,Just Getting Started,BG,1600000.0,2017,"[28, 35]",8.459,tt5721088,91.0,"Action,Comedy"
891,58,2012-06-22,To Rome with Love,21500000.0,16684352.0,74326015.0,2012,To Rome with Love,SPC,56600000.0,2012,"[10749, 35, 18]",9.563,tt1859650,112.0,"Comedy,Music,Romance"
892,59,2012-11-16,Silver Linings Playbook,21000000.0,132092958.0,236412453.0,2012,Silver Linings Playbook,Wein.,104300000.0,2012,"[18, 35, 10749]",15.351,tt1045658,122.0,"Comedy,Drama,Romance"
893,60,2018-04-06,Blockers,21000000.0,60311495.0,94045328.0,2018,Blockers,Uni.,33700000.0,2018,[35],21.841,tt2531344,102.0,Comedy
894,79,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0,2011,The Beaver,Sum.,6300000.0,2011,[18],7.357,tt1321860,91.0,Drama
895,92,2016-12-09,La La Land,20000000.0,151101803.0,426351163.0,2016,La La Land,LG/S,295000000.0,2016,"[35, 18, 10749]",16.275,tt3783958,128.0,"Comedy,Drama,Music"
896,92,2016-12-09,La La Land,20000000.0,151101803.0,426351163.0,2016,La La Land,LG/S,295000000.0,2016,"[35, 18, 10749]",16.275,tt3783958,128.0,"Comedy,Drama,Music"
897,93,2013-07-19,The Conjuring,20000000.0,137400141.0,318000141.0,2013,The Conjuring,WB (NL),182100000.0,2013,"[27, 53]",18.886,tt1457767,112.0,"Horror,Mystery,Thriller"
898,95,2017-11-17,Wonder,20000000.0,132422809.0,304604712.0,2017,Wonder,LGF,173500000.0,2017,"[18, 10751]",20.101,tt2543472,113.0,"Drama,Family"
899,95,2017-11-17,Wonder,20000000.0,132422809.0,304604712.0,2017,Wonder,LGF,173500000.0,2017,"[18, 10751]",20.101,tt2543472,113.0,"Drama,Family"
900,99,2016-07-29,Bad Moms,20000000.0,113257297.0,180998716.0,2016,Bad Moms,STX,70700000.0,2016,[35],14.332,tt4651520,100.0,Comedy
901,3,2014-07-02,Tammy,20000000.0,84525432.0,96407655.0,2014,Tammy,WB (NL),16000000.0,2014,[35],10.979,tt2103254,97.0,"Comedy,Romance"
902,5,2011-11-16,The Descendants,20000000.0,82624961.0,175507800.0,2011,The Descendants,FoxS,94700000.0,2011,"[35, 18]",10.444,tt1033575,115.0,"Comedy,Drama"
903,5,2011-11-16,The Descendants,20000000.0,82624961.0,175507800.0,2011,The Descendants,FoxS,94700000.0,2011,"[35, 18]",10.444,tt5838908,80.0,Drama
904,18,2013-10-18,12 Years a Slave,20000000.0,56671993.0,181025343.0,2013,12 Years a Slave,FoxS,131100000.0,2013,"[18, 36]",16.493,tt2024544,134.0,"Biography,Drama,History"
905,20,2016-06-03,Me Before You,20000000.0,56245075.0,208265198.0,2016,Me Before You,WB (NL),152100000.0,2016,"[18, 10749]",16.917,tt2674426,106.0,"Drama,Romance"
906,22,2016-04-15,Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,2016,Barbershop: The Next Cut,WB (NL),1000000.0,2016,[35],12.845999999999998,tt3628584,111.0,"Comedy,Drama"
907,24,2018-09-14,A Simple Favor,20000000.0,53548586.0,97628717.0,2018,A Simple Favor,LGF,44100000.0,2018,"[53, 80, 9648, 35, 18]",21.121,tt7040874,117.0,"Comedy,Crime,Drama"
908,25,2015-01-09,Selma,20000000.0,52076908.0,66776576.0,2015,Selma,Par.,14700000.0,2014,"[36, 18]",9.541,tt1020072,128.0,"Biography,Drama,History"
909,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,2015,Spotlight,ORF,53200000.0,2015,"[18, 53, 36]",16.354,tt1895587,129.0,"Crime,Drama"
910,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,2015,Spotlight,ORF,53200000.0,2015,"[18, 53, 36]",16.354,tt7785302,99.0,Drama
911,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,2015,Spotlight,ORF,53200000.0,2015,"[18, 53, 36]",16.354,tt1895587,129.0,"Crime,Drama"
912,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,2015,Spotlight,ORF,53200000.0,2015,"[18, 53, 36]",16.354,tt7785302,99.0,Drama
913,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,2015,Spotlight,ORF,53200000.0,2015,[],0.6,tt1895587,129.0,"Crime,Drama"
914,34,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,2015,Spotlight,ORF,53200000.0,2015,[],0.6,tt7785302,99.0,Drama
915,39,2017-11-17,The Star,20000000.0,40847995.0,62758010.0,2017,The Star,Sony,22000000.0,2017,"[35, 12, 10751, 14, 16]",14.53,tt4587656,86.0,"Adventure,Animation,Comedy"
916,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt1772317,83.0,"Comedy,Drama"
917,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt2495778,86.0,"Drama,Mystery,Thriller"
918,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt3531824,96.0,"Action,Adventure,Crime"
919,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt5324464,62.0,"Documentary,History"
920,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt1772317,83.0,"Comedy,Drama"
921,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt2495778,86.0,"Drama,Mystery,Thriller"
922,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt3531824,96.0,"Action,Adventure,Crime"
923,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[35, 18]",0.6,tt5324464,62.0,"Documentary,History"
924,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[9648, 12, 80]",14.508,tt1772317,83.0,"Comedy,Drama"
925,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[9648, 12, 80]",14.508,tt2495778,86.0,"Drama,Mystery,Thriller"
926,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[9648, 12, 80]",14.508,tt3531824,96.0,"Action,Adventure,Crime"
927,43,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,2016,Nerve,LGF,46700000.0,2016,"[9648, 12, 80]",14.508,tt5324464,62.0,"Documentary,History"
928,48,2016-02-19,Risen,20000000.0,36880033.0,46255763.0,2016,Risen,Sony,9200000.0,2016,"[18, 36]",10.089,tt0850709,121.0,"Biography,Drama"
929,48,2016-02-19,Risen,20000000.0,36880033.0,46255763.0,2016,Risen,Sony,9200000.0,2016,"[18, 36]",10.089,tt3231054,107.0,"Action,Adventure,Drama"
930,55,2013-01-04,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,2013,Texas Chainsaw 3D,LGF,12900000.0,2013,"[27, 53]",18.256,tt1572315,92.0,"Horror,Thriller"
931,65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,2011,The Debt,Focus,14500000.0,2011,"[18, 53]",12.697,tt1226753,113.0,"Drama,Thriller"
932,65,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,2011,The Debt,Focus,14500000.0,2011,"[18, 53]",12.697,tt2698966,99.0,"Drama,Mystery,Thriller"
933,76,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,2013,The World's End,Focus,20100000.0,2013,"[35, 28, 878]",12.719,tt1213663,109.0,"Action,Comedy,Sci-Fi"
934,81,2018-12-25,On the Basis of Sex,20000000.0,24622687.0,38073377.0,2018,On the Basis of Sex,Focus,13600000.0,2018,"[18, 36]",32.624,tt4669788,120.0,"Biography,Drama"
935,84,2011-07-01,Monte Carlo,20000000.0,23186769.0,39686769.0,2011,Monte Carlo,Fox,16500000.0,2011,"[12, 35, 10749]",11.017,tt1067774,109.0,"Adventure,Comedy,Family"
936,87,2017-06-16,Rough Night,20000000.0,22105643.0,46844357.0,2017,Rough Night,Sony,25200000.0,2017,"[18, 35]",14.338,tt4799050,101.0,"Comedy,Crime,Thriller"
937,22,2012-04-13,Lockout,20000000.0,14326865.0,33943049.0,2012,Lockout,FD,17900000.0,2012,"[28, 53, 878]",11.273,tt1592525,95.0,"Action,Sci-Fi,Thriller"
938,24,2011-09-30,What's Your Number?,20000000.0,14011084.0,30163785.0,2011,What's Your Number?,Fox,16399999.0,2011,"[35, 10749]",10.390999999999998,tt0770703,106.0,"Comedy,Romance"
939,27,2015-10-30,Burnt,20000000.0,13651946.0,36773510.0,2015,Burnt,Wein.,23000000.0,2015,"[18, 35]",12.761,tt2503944,101.0,"Comedy,Drama"
940,27,2015-10-30,Burnt,20000000.0,13651946.0,36773510.0,2015,Burnt,Wein.,23000000.0,2015,"[18, 35]",12.761,tt2503944,101.0,"Comedy,Drama"
941,33,2016-02-26,Triple 9,20000000.0,12639297.0,25943792.0,2016,Triple 9,ORF,10500000.0,2016,"[28, 53, 9648]",13.334,tt1712261,115.0,"Crime,Thriller"
942,34,2016-09-02,The Light Between Oceans,20000000.0,12545979.0,22281732.0,2016,The Light Between Oceans,BV,13400000.0,2016,"[18, 10749]",29.887,tt2547584,133.0,"Drama,Romance"
943,51,2013-09-20,Battle of the Year,20000000.0,8888355.0,16723377.0,2013,Battle of the Year,SGem,7700000.0,2013,"[10402, 18]",5.858,tt1532958,110.0,"Drama,Music"
944,56,2014-12-12,Inherent Vice,20000000.0,8110975.0,14772346.0,2014,Inherent Vice,WB,6600000.0,2014,"[35, 10749, 80, 18, 9648]",14.244000000000002,tt1791528,148.0,"Comedy,Crime,Drama"
945,56,2014-12-12,Inherent Vice,20000000.0,8110975.0,14772346.0,2014,Inherent Vice,WB,6600000.0,2014,"[35, 10749, 80, 18, 9648]",14.244000000000002,tt1791528,148.0,"Comedy,Crime,Drama"
946,58,2013-10-11,Machete Kills,20000000.0,8008161.0,18273009.0,2013,Machete Kills,ORF,7000000.0,2013,"[28, 80, 53]",10.36,tt2002718,107.0,"Action,Crime,Sci-Fi"
947,65,2015-04-24,Little Boy,20000000.0,6485961.0,17769299.0,2015,Little Boy,ORF,,2015,"[35, 18, 10752]",5.805,tt1810683,106.0,"Drama,History,War"
948,67,2012-10-26,Chasing Mavericks,20000000.0,6002756.0,8300821.0,2012,Chasing Mavericks,Fox,600.0,2012,[18],6.546,tt1629757,116.0,"Biography,Drama,Sport"
949,68,2014-12-31,A Most Violent Year,20000000.0,5749134.0,8846875.0,2014,A Most Violent Year,A24,6300000.0,2014,"[80, 18, 53]",12.271,tt2937898,125.0,"Crime,Drama,Thriller"
950,68,2014-12-31,A Most Violent Year,20000000.0,5749134.0,8846875.0,2014,A Most Violent Year,A24,6300000.0,2014,"[80, 18, 53]",12.271,tt2937898,125.0,"Crime,Drama,Thriller"
951,69,2011-11-23,A Dangerous Method,20000000.0,5702083.0,14807531.0,2011,A Dangerous Method,SPC,21800000.0,2011,"[18, 53]",10.352,tt1571222,99.0,"Biography,Drama,Romance"
952,74,2016-08-26,Hands of Stone,20000000.0,4712792.0,5031975.0,2016,Hands of Stone,Wein.,,2016,[18],8.17,tt1781827,111.0,"Action,Biography,Drama"
953,78,2012-09-07,The Cold Light of Day,20000000.0,3763583.0,25361206.0,2012,The Cold Light of Day,LG/S,13100000.0,2012,"[28, 53, 9648]",8.974,tt1366365,93.0,"Action,Thriller"
954,81,2018-10-26,Suspiria,20000000.0,2483472.0,7034615.0,2018,Suspiria,Amazon,5400000.0,2018,"[27, 14]",16.925,tt1034415,152.0,"Fantasy,Horror,Mystery"
955,90,2011-04-29,Dylan Dog: Dead of Night,20000000.0,1186538.0,6093725.0,2011,Dylan Dog: Dead of Night,OMNI/FSR,3400000.0,2011,"[28, 35, 27, 9648, 878, 53]",7.507999999999999,tt1013860,107.0,"Action,Comedy,Crime"
956,97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,2015,By the Sea,Uni.,2800000.0,2015,"[18, 10749]",6.471,tt3707106,122.0,"Drama,Romance"
957,97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,2015,By the Sea,Uni.,2800000.0,2015,"[18, 10749]",6.471,tt4301034,80.0,Drama
958,6,2015-10-30,Regression,20000000.0,55039.0,15824374.0,2015,Regression,W/Dim.,17600000.0,2016,"[27, 9648, 53, 80]",10.713,tt3319920,106.0,"Crime,Horror,Mystery"
959,19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,2017,The Shape of Water,FoxS,131400000.0,2017,"[18, 14, 10749]",22.025,tt5580390,123.0,"Adventure,Drama,Fantasy"
960,19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,2017,The Shape of Water,FoxS,131400000.0,2017,"[18, 14, 10749]",22.025,tt5580390,123.0,"Adventure,Drama,Fantasy"
961,23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,2011,The Devil's Double,LGF,,2011,"[18, 28, 53, 80, 10752]",7.505,tt1270262,109.0,"Biography,Drama,Thriller"
962,27,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0,2011,Bad Teacher,Sony,115900000.0,2011,[35],13.549,tt1284575,92.0,"Comedy,Romance"
963,28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,2016,Sausage Party,Sony,43000000.0,2016,"[12, 16, 35, 14]",15.232,tt1700841,89.0,"Adventure,Animation,Comedy"
964,41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,2013,The Book Thief,Fox,55100000.0,2013,[18],9.034,tt0816442,131.0,"Drama,War"
965,48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,2011,Take Me Home Tonight,Rela.,,2011,"[35, 18, 10749]",11.321,tt0810922,97.0,"Comedy,Drama,Romance"
966,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Won't Back Down,Fox,,2012,[18],6.14,tt1870529,121.0,Drama
967,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Won't Back Down,Fox,,2012,[18],6.14,tt3779570,114.0,Sport
968,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Won't Back Down,Fox,,2012,[99],0.938,tt1870529,121.0,Drama
969,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Won't Back Down,Fox,,2012,[99],0.938,tt3779570,114.0,Sport
970,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Neighbors,Uni.,120500000.0,2014,[35],14.979,tt2004420,97.0,Comedy
971,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Neighbors,Uni.,120500000.0,2014,[35],14.979,tt3638264,22.0,"Documentary,Drama"
972,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Neighbors,Uni.,120500000.0,2014,[35],14.979,tt9386300,74.0,Documentary
973,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Neighbors,Uni.,120500000.0,2014,[35],14.979,tt9392532,90.0,"Comedy,Drama"
974,77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,2016,My Big Fat Greek Wedding 2,Uni.,29200000.0,2016,"[10749, 35, 10751]",6.714,tt3760922,94.0,"Comedy,Romance"
975,78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,2015,The Perfect Guy,SGem,3200000.0,2015,"[18, 53]",6.727,tt3862750,100.0,"Crime,Drama,Horror"
976,80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,2011,Diary of a Wimpy Kid: Rodrick Rules,Fox,19700000.0,2011,"[10751, 35]",8.961,tt1650043,99.0,"Comedy,Family"
977,83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,2011,Soul Surfer,TriS,3200000.0,2011,"[10751, 28, 18]",8.459,tt1596346,112.0,"Biography,Drama,Family"
978,85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,2018,Uncle Drew,LG/S,4200000.0,2018,[35],10.836,tt7334528,103.0,"Comedy,Sport"
979,90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,2013,Blue Jasmine,SPC,64099999.0,2013,"[35, 18]",10.443,tt2334873,98.0,Drama
980,95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,2015,Ricki and the Flash,TriS,14500000.0,2015,"[35, 18, 10402]",8.247,tt3623726,101.0,"Comedy,Drama,Music"
981,98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,2015,Love the Coopers,LGF,16100000.0,2015,"[35, 10751, 18]",8.261000000000001,tt2279339,107.0,"Comedy,Fantasy,Romance"
982,9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,2016,Norm of the North,LGF,,2016,"[12, 16, 35, 10751]",9.325,tt1594972,90.0,"Adventure,Animation,Comedy"
983,11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,2013,Jobs,ORF,19800000.0,2013,"[18, 36]",8.023,tt2357129,128.0,"Biography,Drama"
984,14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,2014,And So It Goes,CE,10200000.0,2014,"[35, 18, 10749]",8.235,tt2465146,94.0,"Comedy,Drama,Romance"
985,19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,2014,Labor Day,Par.,6900000.0,2014,[18],9.258,tt1967545,111.0,"Drama,Romance"
986,33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,2014,The Railway Man,Wein.,17900000.0,2014,"[18, 36]",9.582,tt2058107,116.0,"Biography,Drama,Romance"
987,35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,2016,Midnight Special,WB,2500000.0,2016,"[12, 18, 878]",8.652999999999999,tt2649554,112.0,"Action,Drama,Mystery"
988,36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,2016,Miss Sloane,EC,5600000.0,2016,"[18, 53]",12.215,tt4540710,132.0,"Drama,Thriller"
989,36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,2016,Miss Sloane,EC,5600000.0,2016,"[18, 53]",12.215,tt4540710,132.0,"Drama,Thriller"
990,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,"[27, 28]",8.627,tt1403241,91.0,"Action,Fantasy,Horror"
991,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,"[27, 28]",8.627,tt4623856,109.0,"Drama,Sport"
992,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,[18],4.27,tt1403241,91.0,"Action,Fantasy,Horror"
993,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,[18],4.27,tt4623856,109.0,"Drama,Sport"
994,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,[18],4.27,tt1403241,91.0,"Action,Fantasy,Horror"
995,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,[18],4.27,tt4623856,109.0,"Drama,Sport"
996,63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,2013,Black Nativity,FoxS,436000.0,2013,"[18, 10402]",1.779,tt1425922,93.0,"Drama,Family,Music"
997,66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,2018,A Quiet Place,Par.,152900000.0,2018,"[18, 27, 53, 878]",29.154,tt6347308,80.0,Documentary
998,66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,2018,A Quiet Place,Par.,152900000.0,2018,"[18, 27, 53, 878]",29.154,tt6644200,90.0,"Drama,Horror,Sci-Fi"
999,73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,2013,The Best Man Holiday,Uni.,2300000.0,2013,[35],8.581,tt2083355,123.0,"Comedy,Drama"
1000,75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,2012,Pitch Perfect,Uni.,50300000.0,2012,"[35, 10402, 10749]",13.886,tt1981677,112.0,"Comedy,Music,Romance"
1001,80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,2015,"McFarland, USA",BV,1200000.0,2015,[18],8.197000000000001,tt2097298,129.0,"Biography,Drama,Sport"
1002,81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,2016,Almost Christmas,Uni.,422000.0,2016,"[35, 18]",6.532,tt4649416,111.0,"Comedy,Drama"
1003,87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,2011,Beastly,CBS,15300000.0,2011,"[18, 14, 10749, 878]",10.136,tt1152398,86.0,"Drama,Fantasy,Romance"
1004,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,The Apparition,WB,4700000.0,2012,"[27, 53]",7.713999999999999,tt1433822,83.0,"Horror,Thriller"
1005,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,The Apparition,WB,4700000.0,2012,"[27, 53]",7.713999999999999,tt6559390,144.0,Drama
1006,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,The Apparition,WB,4700000.0,2012,[18],7.9129999999999985,tt1433822,83.0,"Horror,Thriller"
1007,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,The Apparition,WB,4700000.0,2012,[18],7.9129999999999985,tt6559390,144.0,Drama
1008,10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,2016,Genius,RAtt.,4300000.0,2016,"[18, 36]",9.417,tt1703957,104.0,"Biography,Drama"
1009,10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,2016,Genius,RAtt.,4300000.0,2016,"[18, 36]",9.417,tt7722258,165.0,"Action,Thriller"
