,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,original_language,original_title,popularity,vote_average,vote_count
736,74,2016-08-26,Hands of Stone,20000000.0,4712792.0,5031975.0,2016,Hands of Stone,Wein.,,2016,[18],en,Hands of Stone,8.17,6.1,167
737,78,2012-09-07,The Cold Light of Day,20000000.0,3763583.0,25361206.0,2012,The Cold Light of Day,LG/S,13100000.0,2012,"[28, 53, 9648]",en,The Cold Light of Day,8.974,5.1,463
738,81,2018-10-26,Suspiria,20000000.0,2483472.0,7034615.0,2018,Suspiria,Amazon,5400000.0,2018,"[27, 14]",en,Suspiria,16.925,7.0,752
739,90,2011-04-29,Dylan Dog: Dead of Night,20000000.0,1186538.0,6093725.0,2011,Dylan Dog: Dead of Night,OMNI/FSR,3400000.0,2011,"[28, 35, 27, 9648, 878, 53]",en,Dylan Dog: Dead of Night,7.507999999999999,4.4,243
740,97,2015-11-13,By the Sea,20000000.0,538460.0,3727746.0,2015,By the Sea,Uni.,2800000.0,2015,"[18, 10749]",en,By the Sea,6.471,5.4,306
741,6,2015-10-30,Regression,20000000.0,55039.0,15824374.0,2015,Regression,W/Dim.,17600000.0,2016,"[27, 9648, 53, 80]",en,Regression,10.713,5.5,1065
742,19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,2017,The Shape of Water,FoxS,131400000.0,2017,"[18, 14, 10749]",en,The Shape of Water,22.025,7.2,7224
743,19,2017-12-01,The Shape of Water,19500000.0,63859435.0,195790794.0,2017,The Shape of Water,FoxS,131400000.0,2017,"[18, 14, 10749]",en,The Shape of Water,22.025,7.2,7224
744,23,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,2011,The Devil's Double,LGF,,2011,"[18, 28, 53, 80, 10752]",en,The Devil's Double,7.505,6.7,291
745,27,2011-06-24,Bad Teacher,19000000.0,100292856.0,215448997.0,2011,Bad Teacher,Sony,115900000.0,2011,[35],en,Bad Teacher,13.549000000000001,5.5,2894
746,28,2016-08-12,Sausage Party,19000000.0,97670358.0,141344255.0,2016,Sausage Party,Sony,43000000.0,2016,"[12, 16, 35, 14]",en,Sausage Party,15.232000000000001,5.6,4237
747,41,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,2013,The Book Thief,Fox,55100000.0,2013,[18],en,The Book Thief,9.033999999999999,7.5,2788
748,48,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,2011,Take Me Home Tonight,Rela.,,2011,"[35, 18, 10749]",en,Take Me Home Tonight,11.321,6.1,339
749,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Won't Back Down,Fox,,2012,[18],en,Won't Back Down,6.14,6.3,64
750,49,2012-09-28,Won't Back Down,19000000.0,5310554.0,5745503.0,2012,Won't Back Down,Fox,,2012,[99],en,Won't Back Down,0.938,6.2,3
751,64,2014-05-09,Neighbors,18000000.0,150086800.0,270944428.0,2014,Neighbors,Uni.,120500000.0,2014,[35],en,Neighbors,14.979000000000001,6.2,4536
752,77,2016-03-25,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558.0,2016,My Big Fat Greek Wedding 2,Uni.,29200000.0,2016,"[10749, 35, 10751]",en,My Big Fat Greek Wedding 2,6.7139999999999995,5.8,593
753,78,2015-09-11,The Perfect Guy,18000000.0,57027435.0,60278166.0,2015,The Perfect Guy,SGem,3200000.0,2015,"[18, 53]",en,The Perfect Guy,6.727,5.7,211
754,80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,2011,Diary of a Wimpy Kid: Rodrick Rules,Fox,19700000.0,2011,"[10751, 35]",en,Diary of a Wimpy Kid: Rodrick Rules,8.961,6.4,492
755,83,2011-04-08,Soul Surfer,18000000.0,43853424.0,47158652.0,2011,Soul Surfer,TriS,3200000.0,2011,"[10751, 28, 18]",en,Soul Surfer,8.459,7.0,688
756,85,2018-06-29,Uncle Drew,18000000.0,42469946.0,46527161.0,2018,Uncle Drew,LG/S,4200000.0,2018,[35],en,Uncle Drew,10.835999999999999,6.5,220
757,90,2013-07-26,Blue Jasmine,18000000.0,33404871.0,102912961.0,2013,Blue Jasmine,SPC,64099999.0,2013,"[35, 18]",en,Blue Jasmine,10.443,7.0,1983
758,95,2015-08-07,Ricki and the Flash,18000000.0,26839498.0,41166033.0,2015,Ricki and the Flash,TriS,14500000.0,2015,"[35, 18, 10402]",en,Ricki and the Flash,8.247,5.8,473
759,98,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,2015,Love the Coopers,LGF,16100000.0,2015,"[35, 10751, 18]",en,Love the Coopers,8.261000000000001,5.8,384
760,9,2016-01-15,Norm of the North,18000000.0,17062499.0,30535660.0,2016,Norm of the North,LGF,,2016,"[12, 16, 35, 10751]",en,Norm of the North,9.325,4.2,192
761,11,2013-08-16,Jobs,18000000.0,16131410.0,43402515.0,2013,Jobs,ORF,19800000.0,2013,"[18, 36]",en,Jobs,8.023,6.1,1622
762,14,2014-07-25,And So It Goes,18000000.0,15160801.0,17920013.0,2014,And So It Goes,CE,10200000.0,2014,"[35, 18, 10749]",en,And So It Goes,8.235,5.9,264
763,19,2014-01-31,Labor Day,18000000.0,13371528.0,14189810.0,2014,Labor Day,Par.,6900000.0,2014,[18],en,Labor Day,9.258,6.9,546
764,33,2014-04-11,The Railway Man,18000000.0,4438438.0,23910210.0,2014,The Railway Man,Wein.,17900000.0,2014,"[18, 36]",en,The Railway Man,9.582,6.9,408
765,35,2016-03-18,Midnight Special,18000000.0,3712282.0,7680250.0,2016,Midnight Special,WB,2500000.0,2016,"[12, 18, 878]",en,Midnight Special,8.652999999999999,6.3,1105
766,36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,2016,Miss Sloane,EC,5600000.0,2016,"[18, 53]",en,Miss Sloane,12.215,7.4,912
767,36,2016-11-25,Miss Sloane,18000000.0,3500605.0,7719630.0,2016,Miss Sloane,EC,5600000.0,2016,"[18, 53]",en,Miss Sloane,12.215,7.4,912
768,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,"[27, 28]",en,Wolves,8.627,5.8,151
769,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,[18],en,Wolves,4.27,5.8,22
770,51,2014-11-14,Wolves,18000000.0,0.0,94953.0,2014,Wolves,KE,,2014,[18],en,Wolves,4.27,5.8,22
771,63,2013-11-27,Black Nativity,17500000.0,7018188.0,7285135.0,2013,Black Nativity,FoxS,436000.0,2013,"[18, 10402]",en,Black Nativity,1.7790000000000001,5.7,25
772,66,2018-04-06,A Quiet Place,17000000.0,188024361.0,334522294.0,2018,A Quiet Place,Par.,152900000.0,2018,"[18, 27, 53, 878]",en,A Quiet Place,29.154,7.3,5848
773,73,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,2013,The Best Man Holiday,Uni.,2300000.0,2013,[35],en,The Best Man Holiday,8.581,6.6,145
774,75,2012-09-28,Pitch Perfect,17000000.0,65001093.0,116044347.0,2012,Pitch Perfect,Uni.,50300000.0,2012,"[35, 10402, 10749]",en,Pitch Perfect,13.886,7.3,4233
775,80,2015-02-20,"McFarland, USA",17000000.0,44480275.0,45707924.0,2015,"McFarland, USA",BV,1200000.0,2015,[18],en,"McFarland, USA",8.197000000000001,7.3,358
776,81,2016-11-11,Almost Christmas,17000000.0,42065185.0,42493506.0,2016,Almost Christmas,Uni.,422000.0,2016,"[35, 18]",en,Almost Christmas,6.532,5.6,245
777,87,2011-03-04,Beastly,17000000.0,27865571.0,38028230.0,2011,Beastly,CBS,15300000.0,2011,"[18, 14, 10749, 878]",en,Beastly,10.136000000000001,6.1,1748
778,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,The Apparition,WB,4700000.0,2012,"[27, 53]",en,The Apparition,7.7139999999999995,4.3,221
779,4,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,2012,The Apparition,WB,4700000.0,2012,[18],fr,L'Apparition,7.912999999999999,6.4,63
780,10,2016-06-10,Genius,17000000.0,1361045.0,7265283.0,2016,Genius,RAtt.,4300000.0,2016,"[18, 36]",en,Genius,9.417,6.5,391
781,12,2015-06-26,Escobar: Paradise Lost,17000000.0,195792.0,3917679.0,2015,Escobar: Paradise Lost,RTWC,3600000.0,2015,"[53, 10749]",en,Escobar: Paradise Lost,15.924000000000001,6.3,476
782,17,2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,2016,The Young Messiah,Focus,,2016,[18],en,The Young Messiah,5.531000000000001,6.1,50
783,33,2012-05-25,Moonrise Kingdom,16000000.0,45512466.0,68848446.0,2012,Moonrise Kingdom,Focus,22800000.0,2012,"[35, 18, 10749]",en,Moonrise Kingdom,14.085999999999999,7.7,3023
784,34,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,2011,The Artist,Wein.,88800000.0,2011,"[18, 35, 10749]",en,The Artist,10.155,7.4,1787
785,39,2011-02-04,The Roommate,16000000.0,37300107.0,52545707.0,2011,The Roommate,SGem,3200000.0,2011,"[53, 18, 27]",en,The Roommate,8.134,5.4,406
786,60,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0,2012,People Like Us,BV,,2012,[18],en,People Like Us,9.078,6.8,360
787,65,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,2016,Bleed for This,ORF,,2016,[18],en,Bleed for This,8.258,6.9,405
788,65,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0,2016,Bleed for This,ORF,,2016,[18],en,Bleed for This,8.258,6.9,405
789,70,2014-11-14,The Homesman,16000000.0,2429989.0,8217571.0,2014,The Homesman,Saban,,2014,"[37, 18]",en,The Homesman,8.232000000000001,6.5,389
790,71,2013-04-05,Trance,16000000.0,2322593.0,22594052.0,2013,Trance,FoxS,21900000.0,2013,"[53, 80, 18, 9648]",en,Trance,9.571,6.6,1348
791,31,2012-12-31,Trance,950000.0,0.0,0.0,2012,Trance,FoxS,21900000.0,2013,"[53, 80, 18, 9648]",en,Trance,9.571,6.6,1348
792,72,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,2014,The Immigrant,Wein.,3800000.0,2014,"[18, 10749]",en,The Immigrant,8.145,6.2,438
793,83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,2018,Second Act,STX,33000000.0,2018,"[10749, 35]",en,Second Act,16.322,6.2,361
794,2,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0,2017,Annabelle: Creation,WB (NL),204400000.0,2017,"[27, 9648, 53]",en,Annabelle: Creation,21.245,6.5,3141
795,3,2013-10-25,Jackass Presents: Bad Grandpa,15000000.0,102003019.0,160903019.0,2013,Jackass Presents: Bad Grandpa,Par.,49800000.0,2013,[35],en,Jackass Presents: Bad Grandpa,8.823,6.0,928
796,6,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0,2014,The Imitation Game,Wein.,142400000.0,2014,"[36, 18, 53, 10752]",en,The Imitation Game,33.078,8.1,10396
797,9,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,2013,Mama,Uni.,74800000.0,2013,[27],en,Mama,11.982999999999999,6.1,2421
798,18,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0,2012,The Woman in Black,CBS,73400000.0,2012,"[18, 27, 53]",en,The Woman in Black,12.780999999999999,6.1,2122
799,21,2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0,2018,BlacKkKlansman,Focus,44000000.0,2018,"[80, 18]",en,BlacKkKlansman,25.101,7.6,3138
800,26,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,2013,Snitch,LG/S,,2013,[],en,Snitch,0.6,1.0,1
801,26,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0,2013,Snitch,LG/S,,2013,"[53, 18]",en,Snitch,16.673,5.9,1493
802,52,2012-12-31,Snitch,850000.0,0.0,0.0,2012,Snitch,LG/S,,2013,[],en,Snitch,0.6,1.0,1
803,52,2012-12-31,Snitch,850000.0,0.0,0.0,2012,Snitch,LG/S,,2013,"[53, 18]",en,Snitch,16.673,5.9,1493
804,28,2015-12-04,Krampus,15000000.0,42725475.0,61788393.0,2015,Krampus,Uni.,18800000.0,2015,"[27, 35, 14]",en,Krampus,9.417,6.0,1046
805,29,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0,2012,End of Watch,ORF,7100000.0,2012,"[80, 18, 53]",en,End of Watch,13.152000000000001,7.3,1770
806,35,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,2014,The Theory of Everything,Focus,87800000.0,2014,"[18, 10749]",en,The Theory of Everything,13.866,7.9,6412
807,39,2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0,2018,The Favourite,FoxS,61600000.0,2018,"[18, 36, 35]",en,The Favourite,28.651,7.7,2096
808,50,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,2014,When the Game Stands Tall,TriS,,2014,[18],en,When the Game Stands Tall,6.08,6.6,185
809,57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,2017,Home Again,ORF,,2017,"[35, 18, 10749]",en,Home Again,10.478,5.9,659
810,61,2014-08-27,The November Man,15000000.0,25018119.0,34820335.0,2014,The November Man,Rela.,7500000.0,2014,"[80, 28, 53]",en,The November Man,17.747,6.1,852
811,67,2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,2013,The Place Beyond the Pines,Focus,14100000.0,2013,"[18, 80]",en,The Place Beyond the Pines,12.96,6.9,2781
812,70,2016-04-29,Keanu,15000000.0,20591853.0,20688141.0,2016,Keanu,WB (NL),,2016,"[28, 35]",en,Keanu,8.952,6.0,644
813,76,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0,2014,A Most Wanted Man,RAtt.,19000000.0,2014,[53],en,A Most Wanted Man,10.267000000000001,6.5,784
814,79,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,2012,The Man with the Iron Fists,Uni.,4099999.0,2012,[28],en,The Man with the Iron Fists,15.457,5.3,573
815,82,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0,2012,Killing Them Softly,Wein.,22900000.0,2012,"[80, 53]",en,Killing Them Softly,11.298,6.0,1105
816,84,2011-08-19,One Day,15000000.0,13843771.0,59168692.0,2011,One Day,Focus,45500000.0,2011,"[18, 10749]",en,One Day,10.308,7.2,2105
817,90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,The Founder,Wein.,11300000.0,2017,"[18, 36]",en,The Founder,12.349,7.0,2093
818,90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,2017,The Founder,Wein.,11300000.0,2017,"[18, 36]",en,The Founder,12.349,7.0,2093
819,6,2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0,2016,Queen of Katwe,BV,1500000.0,2016,[18],en,Queen of Katwe,7.564,7.1,225
820,15,2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0,2018,Hotel Artemis,Global Road,6000000.0,2018,"[53, 878, 28]",en,Hotel Artemis,14.585,5.9,471
821,25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,2015,Scouts Guide to the Zombie Apocalypse,Par.,12400000.0,2015,"[35, 27]",en,Scouts Guide to the Zombie Apocalypse,10.450999999999999,6.2,915
822,30,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0,2016,The Disappointments Room,Rela.,,2016,"[18, 27, 53]",en,The Disappointments Room,6.324,4.4,272
823,42,2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,2013,The Reluctant Fundamentalist,IFC,,2013,[53],en,The Reluctant Fundamentalist,7.46,6.7,120
824,51,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0,2011,The Son of No One,Anch.,,2011,"[18, 53, 80]",en,The Son of No One,7.586,5.1,156
825,54,2013-12-06,Khumba,15000000.0,0.0,20898221.0,2013,Khumba,MNE,27200000.0,2013,"[16, 12, 10751]",en,Khumba,9.597000000000001,5.6,129
826,66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,2015,Magic Mike XXL,WB,56500000.0,2015,"[35, 18]",en,Magic Mike XXL,8.681000000000001,6.2,1110
827,81,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0,2012,The Possession,LGF,36300000.0,2012,"[27, 53]",en,The Possession,8.978,5.9,918
828,90,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0,2012,The Iron Lady,Wein.,84900000.0,2011,"[36, 18]",en,The Iron Lady,8.987,6.4,899
829,7,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0,2015,Hot Tub Time Machine 2,Par.,767000.0,2015,[35],en,Hot Tub Time Machine 2,8.052999999999999,5.1,512
830,10,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,2012,Fun Size,Par.,2000000.0,2012,[35],en,Fun Size,7.072,5.5,249
831,16,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,2015,Suffragette,Focus,11300000.0,2015,"[18, 36]",en,Suffragette,7.763,7.3,982
832,18,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,2014,Mr. Turner,SPC,18200000.0,2014,"[36, 18]",en,Mr. Turner,7.8839999999999995,6.5,301
833,27,2011-09-30,Margaret,14000000.0,47185.0,623292.0,2011,Margaret,FoxS,,2011,[18],en,Margaret,8.747,6.3,138
834,36,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,2012,Seven Psychopaths,CBS,4400000.0,2012,"[35, 80]",en,Seven Psychopaths,10.967,6.8,2109
835,41,2011-04-01,The Last Godfather,13400000.0,164247.0,164247.0,2011,The Last Godfather,RAtt.,16600000.0,2011,"[28, 35, 53]",ko,The Last Godfather,1.4,4.9,9
836,48,2011-02-11,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0,2011,Justin Bieber: Never Say Never,Par.,26000000.0,2011,"[99, 10402, 10751]",en,Justin Bieber: Never Say Never,8.602,5.1,240
837,49,2018-07-04,The First Purge,13000000.0,69488745.0,136617305.0,2018,The First Purge,Uni.,67500000.0,2018,"[28, 878, 53, 27]",en,The First Purge,28.44,5.8,1846
838,50,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798736.0,2016,Miracles from Heaven,TriS,12200000.0,2016,[18],en,Miracles from Heaven,10.078,7.1,478
839,54,2016-06-24,The Shallows,13000000.0,55121623.0,118763442.0,2016,The Shallows,Sony,64000000.0,2016,"[27, 18, 53]",en,The Shallows,14.091,6.3,3037
840,61,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,2014,St. Vincent,Wein.,10700000.0,2014,[35],en,St. Vincent,16.379,7.1,1069
841,62,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,2014,Earth to Echo,Rela.,6400000.0,2014,"[10751, 12, 878]",en,Earth to Echo,7.189,5.7,377
842,72,2015-04-10,Ex Machina,13000000.0,25440971.0,38358392.0,2015,Ex Machina,A24,11400000.0,2015,"[18, 878]",en,Ex Machina,18.485,7.6,8026
843,75,2016-03-11,Eye in the Sky,13000000.0,18704596.0,35402802.0,2016,Eye in the Sky,BST,,2016,"[18, 53, 10752]",en,Eye in the Sky,10.219,7.1,850
844,76,2013-03-22,Admission,13000000.0,18007317.0,18733666.0,2013,Admission,Focus,,2013,"[35, 18, 10749]",en,Admission,8.065,5.5,385
845,77,2012-09-21,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,2012,The Perks of Being a Wallflower,LG/S,15600000.0,2012,[18],en,The Perks of Being a Wallflower,15.148,7.8,5938
846,80,2015-10-16,Room,13000000.0,14677674.0,36262783.0,2015,Room,A24,20700000.0,2015,"[18, 53]",en,Room,20.0,8.1,5494
847,80,2015-10-16,Room,13000000.0,14677674.0,36262783.0,2015,Room,A24,20700000.0,2015,"[18, 53]",en,Room,20.0,8.1,5494
848,81,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0,2015,Woodlawn,PFR,,2015,[18],en,Woodlawn,5.575,7.0,79
849,81,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0,2015,Woodlawn,PFR,,2015,[18],en,Woodlawn,5.575,7.0,79
850,86,2015-07-17,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0,2015,Bajrangi Bhaijaan,Eros,,2015,"[28, 35, 18]",hi,बजरंगी भाईजान,7.122000000000001,7.9,232
851,99,2015-12-04,Youth,13000000.0,2703296.0,24001573.0,2015,Youth,FoxS,,2015,[18],he,Hanoar,1.008,5.3,9
852,99,2015-12-04,Youth,13000000.0,2703296.0,24001573.0,2015,Youth,FoxS,,2015,"[35, 18]",it,Youth,9.265,6.9,1098
853,99,2015-12-04,Youth,13000000.0,2703296.0,24001573.0,2015,Youth,FoxS,,2015,"[18, 36]",zh,芳华,5.082,7.7,27
854,3,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14929184.0,2015,The Vatican Tapes,LGF,,2015,"[53, 27]",en,The Vatican Tapes,7.841,4.6,365
855,7,2011-07-29,Attack the Block,13000000.0,1024175.0,6459183.0,2011,Attack the Block,SGem,4800000.0,2011,"[28, 35, 878]",en,Attack the Block,9.612,6.4,1144
856,14,2013-03-15,The Call,12800000.0,51872378.0,69821476.0,2013,The Call,TriS,16700000.0,2013,"[80, 53]",en,The Call,11.315,6.7,1779
857,15,2016-08-05,Operation Chromite,12700000.0,1022720.0,49196532.0,2016,Operation Chromite,CJ,,2016,"[36, 18, 10752, 28]",ko,인천상륙작전,8.81,6.0,86
858,15,2016-08-05,Operation Chromite,12700000.0,1022720.0,49196532.0,2016,Operation Chromite,CJ,,2016,"[36, 18, 10752, 28]",ko,인천상륙작전,8.81,6.0,86
859,16,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,2014,The Drop,FoxS,7900000.0,2014,"[18, 80]",en,The Drop,14.795,6.7,1215
860,37,2012-10-05,The Paperboy,12500000.0,677200.0,4027663.0,2012,The Paperboy,MNE,661000.0,2012,"[53, 18, 9648]",en,The Paperboy,8.142999999999999,5.5,409
861,39,2012-05-04,A Little Bit of Heaven,12500000.0,10011.0,1100287.0,2012,A Little Bit of Heaven,MNE,1300000.0,2012,"[35, 18, 10749]",en,A Little Bit of Heaven,7.87,6.3,333
862,45,2012-04-20,Think Like a Man,12000000.0,91547205.0,113373764.0,2012,Think Like a Man,SGem,4500000.0,2012,"[35, 10749]",en,Think Like a Man,5.905,6.9,438
863,46,2014-04-16,Heaven is for Real,12000000.0,91386097.0,100916299.0,2014,Heaven is for Real,TriS,9900000.0,2014,[18],en,Heaven is for Real,9.718,6.2,363
864,52,2012-02-24,Act of Valor,12000000.0,70012847.0,82497035.0,2012,Act of Valor,Rela.,11300000.0,2012,"[28, 53, 10752]",en,Act of Valor,12.197000000000001,6.3,583
865,58,2012-03-02,Project X,12000000.0,54731865.0,103028188.0,2012,Project X,WB,48000000.0,2012,"[35, 80]",en,Project X,9.715,6.4,2968
866,58,2012-03-02,Project X,12000000.0,54731865.0,103028188.0,2012,Project X,WB,48000000.0,2012,[99],en,Project X,1.39,5.6,7
867,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,160191915.0,2017,"Three Billboards Outside Ebbing, Missouri",FoxS,104700000.0,2017,"[80, 18]",en,"Three Billboards Outside Ebbing, Missouri",17.808,8.2,5432
868,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,160191915.0,2017,"Three Billboards Outside Ebbing, Missouri",FoxS,104700000.0,2017,"[80, 18]",en,"Three Billboards Outside Ebbing, Missouri",17.808,8.2,5432
869,60,2016-11-25,Lion,12000000.0,51739495.0,149570720.0,2016,Lion,Wein.,88600000.0,2016,[18],en,Lion,17.215999999999998,8.1,3833
870,60,2016-11-25,Lion,12000000.0,51739495.0,149570720.0,2016,Lion,Wein.,88600000.0,2016,[18],en,Lion,17.215999999999998,8.1,3833
871,65,2013-11-22,Philomena,12000000.0,37709979.0,98963392.0,2013,Philomena,Wein.,62400000.0,2013,[18],en,Philomena,8.978,7.4,945
872,68,2015-07-24,Paper Towns,12000000.0,32000304.0,85450484.0,2015,Paper Towns,Fox,53500000.0,2015,"[18, 9648, 10749]",en,Paper Towns,11.564,6.0,3587
873,77,2016-08-12,Hell or High Water,12000000.0,27007844.0,37584304.0,2016,Hell or High Water,LGF,10900000.0,2016,"[80, 18, 53, 37]",en,Hell or High Water,15.749,7.3,2468
874,79,2012-07-05,Katy Perry: Part of Me,12000000.0,25326071.0,32700439.0,2012,Katy Perry: Part of Me,Par.,7400000.0,2012,"[99, 10402]",en,Katy Perry: Part of Me,7.138999999999999,6.8,147
875,80,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0,2014,Top Five,Par.,800000.0,2014,"[18, 35]",en,Top Five,6.322,6.3,281
876,84,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0,2015,Project Almanac,Par.,10900000.0,2015,"[878, 53]",en,Project Almanac,9.55,6.5,1449
